/Users/jacksonhsieh/Desktop/ASR-wav2vec2.0/1_dataset/pretrain/raw_dataset/Podcast/wav
id1552145455/1000515692297/id1552145455-1000515692297-0006.wav	1192320
id1552145455/1000515692297/id1552145455-1000515692297-0007.wav	970080
id1552145455/1000515692297/id1552145455-1000515692297-0008.wav	969120
id1552145455/1000515692297/id1552145455-1000515692297-0009.wav	1142880
id1552145455/1000515692297/id1552145455-1000515692297-0010.wav	970080
id1552145455/1000515692297/id1552145455-1000515692297-0011.wav	998400
id1552145455/1000515692297/id1552145455-1000515692297-0012.wav	1161120
id1552145455/1000515692297/id1552145455-1000515692297-0013.wav	1040160
id1552145455/1000515692297/id1552145455-1000515692297-0014.wav	966720
id1552145455/1000515692297/id1552145455-1000515692297-0015.wav	1215360
id1552145455/1000515692297/id1552145455-1000515692297-0016.wav	1316640
